Computational Media,CMPM,195,Senior Thesis Research,5.0,None,Students submit a petition to the sponsoring agency.,None,
Computational Media,CMPM,195F,Senior Thesis Research,2.0,None,Intended for majors. Students submit a petition to the sponsoring agency.,None,
Computational Media,CMPM,198,Individual Study or Research,5.0,None,Students submit petition to sponsoring agency.,None,
Computational Media,CMPM,198F,Individual Study or Research,2.0,None,Intended for majors. Students submit petition to sponsoring agency.,None,
Computational Media,CMPM,199,Tutorial,5.0,None,For fourth-year students majoring in computational media. Students submit a petition to the sponsoring agency.,None,
Computational Media,CMPM,199F,Tutorial,2.0,None,For fourth-year students majoring in computational media. Students submit a petition to the sponsoring agency.,None,
Computational Media,CMPM,201,Introduction to Computational Media,5.0,"Enrollment is restricted to computational media graduate students, or by permission of the instructor.","Provides a broad foundation in the history, theory, and contemporary practice of computational media, examining its roots in a variety of fields and current structures of participation. Also covers a selection of key critical lenses for understanding computational media.",None,
Computational Media,CMPM,202,Computation Media Research,5.0,"Prerequisite(s): CMPM 201, or by permission of the instructor. Enrollment is restricted to graduate students.",Overview of computational media research strategies. Includes case studies of how particular projects were defined and completed and how interdisciplinary concerns have been successfully integrated. Considers the expressive and authorial affordances of different system architecture approaches.,None,
Computational Media,CMPM,203,Computational Media Methods,5.0,Enrollment is restricted to Computational Media graduate students.,"Overview of major methods in computational media research. Includes non-numerical methods such as playtesting, arts critique, ethnographic observation, and humanistic interpretation. Also includes numerically oriented methods such as survey instruments, data mining, user experiments, and characterizing expressive/generative spaces.",None,
Computational Media,CMPM,204,Computational Media Project Definition,5.0,"Enrollment is restricted to computational media graduate students, or by permission of the instructor.","Students define the topic, approach, and scope for an M.S. thesis or project. Includes discussion of successful past projects and theses, visits from faculty presenting open problems, reviews of related literature, topic and timeline presentations, and critiques.",None,
Computational Media,CMPM,206,Computational Media Research Preparation,3.0,None,"Covers skills for finding relevant literature for a novel research topic, integrating that literature, and communicating the results. Also covers how to select work for a research portfolio, present that work, and describe contributions. Enrollment is by permission of the instructor. Prerequisite(s): CMPM 201, CMPM 202, and CMPM 203 for an understanding of media creation and computer programming; good standing in the Ph.D. program. Enrollment is restricted to graduate students.",None,
